# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.collect.changes.ms,1756309010667000000,1756309069215000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1756309010667000000,1756309069215000000,3
jps.global.get.library.ms,1756309010667000000,1756309069215000000,0
jps.global.handle.before.change.events.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1756309010667000000,1756309069215000000,0
jps.artifact.entities.serializer.save.entities.ms,1756309010667000000,1756309069215000000,0
jps.global.get.library.by.name.ms,1756309010667000000,1756309069215000000,0
jps.save.changed.project.entities.ms,1756309010667000000,1756309069215000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1756309010667000000,1756309069215000000,0
workspaceModel.save.cache.to.file.ms,1756309010667000000,1756309069215000000,201
jps.facet.change.listener.init.bridge.ms,1756309010667000000,1756309069215000000,1
workspaceModel.global.apply.state.to.project.ms,1756309010667000000,1756309069215000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1756309010667000000,1756309069215000000,28
workspaceModel.moduleManagerBridge.load.module.ms,1756309010667000000,1756309069215000000,0
jps.project.serializers.save.ms,1756309010667000000,1756309069215000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1756309010667000000,1756309069215000000,5
workspaceModel.moduleManagerBridge.newModule.ms,1756309010667000000,1756309069215000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1756309010667000000,1756309069215000000,0
jps.module.iml.entities.serializer.save.entities.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1756309010667000000,1756309069215000000,9
jps.library.entities.serializer.save.entities.ms,1756309010667000000,1756309069215000000,0
jps.global.initialize.library.bridges.after.loading.ms,1756309010667000000,1756309069215000000,1
workspaceModel.mutableEntityStorage.entities.ms,1756309010667000000,1756309069215000000,0
jps.load.initial.state.ms,1756309010667000000,1756309069215000000,16
workspaceModel.moduleBridge.facet.initialization.ms,1756309010667000000,1756309069215000000,0
workspaceModel.moduleBridge.update.option.ms,1756309010667000000,1756309069215000000,0
workspaceModel.global.updates.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.instances.count,1756309010667000000,1756309069215000000,32
workspaceModel.moduleManagerBridge.build.module.graph.ms,1756309010667000000,1756309069215000000,1
workspaceModel.orphan.listener.update.ms,1756309010667000000,1756309069215000000,3
jps.library.entities.serializer.load.entities.ms,1756309010667000000,1756309069215000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1756309010667000000,1756309069215000000,410
jps.project.serializers.load.ms,1756309010667000000,1756309069215000000,108
workspaceModel.mutableEntityStorage.put.entity.ms,1756309010667000000,1756309069215000000,29
jps.storage.jps.conf.reader.load.component.ms,1756309010667000000,1756309069215000000,7
workspaceModel.load.cache.metadata.from.file.ms,1756309010667000000,1756309069215000000,0
jps.save.global.entities.ms,1756309010667000000,1756309069215000000,8
jps.module.iml.entities.serializer.load.entities.ms,1756309010667000000,1756309069215000000,54
workspaceModel.mutableEntityStorage.add.entity.ms,1756309010667000000,1756309069215000000,77
workspaceModel.global.updates.count,1756309010667000000,1756309069215000000,0
jps.apply.loaded.storage.ms,1756309010667000000,1756309069215000000,145
workspaceModel.sync.entities.ms,1756309010667000000,1756309069215000000,0
jps.facet.change.listener.process.change.events.ms,1756309010667000000,1756309069215000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1756309010667000000,1756309069215000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1756309010667000000,1756309069215000000,0
jps.facet.change.listener.before.change.events.ms,1756309010667000000,1756309069215000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1756309010667000000,1756309069215000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1756309010667000000,1756309069215000000,0
jps.app.storage.content.writer.save.component.ms,1756309010667000000,1756309069215000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1756309010667000000,1756309069215000000,1
jps.reload.project.entities.ms,1756309010667000000,1756309069215000000,0
jps.app.storage.content.reader.load.component.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1756309010667000000,1756309069215000000,0
workspaceModel.moduleBridge.before.changed.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1756309010667000000,1756309069215000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1756309010667000000,1756309069215000000,18
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1756309010667000000,1756309069215000000,1
jps.global.initialize.library.bridges.ms,1756309010667000000,1756309069215000000,0
workspaceModel.do.save.caches.ms,1756309010667000000,1756309069215000000,217
workspaceModel.moduleManagerBridge.get.modules.ms,1756309010667000000,1756309069215000000,0
jps.global.handle.changed.events.ms,1756309010667000000,1756309069215000000,0
jps.load.project.to.empty.storage.ms,1756309010667000000,1756309069215000000,205
workspaceModel.workspaceFileIndexData.processFileSets.ms,1756309010667000000,1756309069215000000,0
workspaceModel.workspaceFileIndexData.instances.count,1756309010667000000,1756309069215000000,1
workspaceModel.initializing.ms,1756309010667000000,1756309069215000000,0
workspaceModel.loading.from.cache.ms,1756309010667000000,1756309069215000000,38
workspaceModel.updates.count,1756309010667000000,1756309069215000000,5
workspaceModel.replace.project.model.ms,1756309010667000000,1756309069215000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1756309010667000000,1756309069215000000,0
workspaceModel.on.before.changed.ms,1756309010667000000,1756309069215000000,78
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1756309010667000000,1756309069215000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1756309010667000000,1756309069215000000,20
workspaceModel.init.bridges.ms,1756309010667000000,1756309069215000000,4
workspaceModel.update.unloaded.entities.ms,1756309010667000000,1756309069215000000,0
workspaceModel.workspaceFileIndexData.init.ms,1756309010667000000,1756309069215000000,9
workspaceModel.to.snapshot.ms,1756309010667000000,1756309069215000000,2
workspaceModel.pre.handlers.ms,1756309010667000000,1756309069215000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1756309010667000000,1756309069215000000,0
workspaceModel.cachedValue.clear.count,1756309010667000000,1756309069215000000,0
workspaceModel.loading.total.ms,1756309010667000000,1756309069215000000,46
workspaceModel.cachedValueWithParameters.total.get.count,1756309010667000000,1756309069215000000,0
workspaceModel.cachedValue.calculated.count,1756309010667000000,1756309069215000000,16
workspaceModel.updates.precise.ms,1756309010667000000,1756309069215000000,13
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1756309010667000000,1756309069215000000,0
workspaceModel.check.recursive.update.ms,1756309010667000000,1756309069215000000,1
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1756309010667000000,1756309069215000000,34
workspaceModel.cachedValue.total.get.count,1756309010667000000,1756309069215000000,187
workspaceModel.full.replace.project.model.ms,1756309010667000000,1756309069215000000,123
workspaceModel.workspaceFileIndexData.markDirty.ms,1756309010667000000,1756309069215000000,0
workspaceModel.on.changed.ms,1756309010667000000,1756309069215000000,88
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1756309010667000000,1756309069215000000,107
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1756309010667000000,1756309069215000000,418
workspaceModel.cachedValueWithParameters.calculated.count,1756309010667000000,1756309069215000000,0
workspaceModel.cachedValueWithParameters.clear.count,1756309010667000000,1756309069215000000,0
workspaceModel.cachedValue.from.cache.count,1756309010667000000,1756309069215000000,171
workspaceModel.entityStorageSnapshotImpl.instances.count,1756309010667000000,1756309069215000000,21
workspaceModel.updates.ms,1756309010667000000,1756309069215000000,87
workspaceModel.collect.changes.ms,1756309010667000000,1756309069215000000,1
FlushQueue.executionTimeMaxNs,1756309010667000000,1756309069215000000,0
AWTEventQueue.dispatchTimeTotalNS,1756309010667000000,1756309069215000000,3413829720
WriteAction.executionsCount,1756309010667000000,1756309069215000000,36
FlushQueue.waitingTime90PNs,1756309010667000000,1756309069215000000,0
FlushQueue.tasksExecuted,1756309010667000000,1756309069215000000,0
FlushQueue.executionTime90PNs,1756309010667000000,1756309069215000000,0
ReadAction.executionsCount,1756309010667000000,1756309069215000000,452744
AWTEventQueue.dispatchTimeAvgNs,1756309010667000000,1756309069215000000,0.0
FlushQueue.queueSizeAvg,1756309010667000000,1756309069215000000,0.0
FlushQueue.waitingTimeMaxNs,1756309010667000000,1756309069215000000,0
FlushQueue.executionTimeAvgNs,1756309010667000000,1756309069215000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1756309010667000000,1756309069215000000,962235
NonBlockingReadAction.finalizedExecutionTimeUs,1756309010667000000,1756309069215000000,496751
AWTEventQueue.dispatchTime90PNs,1756309010667000000,1756309069215000000,0
AWTEventQueue.eventsDispatched,1756309010667000000,1756309069215000000,0
FlushQueue.queueSizeMax,1756309010667000000,1756309069215000000,0
NonBlockingReadAction.finalizedExecutionsCount,1756309010667000000,1756309069215000000,77
NonBlockingReadAction.failedExecutionsCount,1756309010667000000,1756309069215000000,6
AWTEventQueue.dispatchTimeMaxNs,1756309010667000000,1756309069215000000,0
FlushQueue.queueSize90P,1756309010667000000,1756309069215000000,0
FlushQueue.waitingTimeAvgNs,1756309010667000000,1756309069215000000,0.0
DirectByteBufferAllocator.misses,1756309010667000000,1756309069215000000,491
StreamlinedBlobStorage.recordsAllocated,1756309010667000000,1756309069215000000,1236
FilePageCache.uncachedFileAccess,1756309010667000000,1756309069215000000,837
FilePageCache.pageFastCacheHits,1756309010667000000,1756309069215000000,336186
FilePageCache.pageLoads,1756309010667000000,1756309069215000000,494
MappedFileStorage.totalTimeSpentOnMappingUs,1756309010667000000,1756309069215000000,506701
MappedFileStorage.storages,1756309010667000000,1756309069215000000,16
DirectByteBufferAllocator.reclaimed,1756309010667000000,1756309069215000000,3
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1756309010667000000,1756309069215000000,223890
FilePageCache.capacityInBytes,1756309010667000000,1756309069215000000,629145600
StreamlinedBlobStorage.recordsDeleted,1756309010667000000,1756309069215000000,17
StreamlinedBlobStorage.recordsRelocated,1756309010667000000,1756309069215000000,0
FilePageCache.maxCacheSizeInBytes,1756309010667000000,1756309069215000000,514850816
DirectByteBufferAllocator.hits,1756309010667000000,1756309069215000000,3
MappedFileStorage.totalPagesMapped,1756309010667000000,1756309069215000000,16
StorageLockContext.competingThreads.avg,1756309010667000000,1756309069215000000,0.0
StorageLockContext.competingThreads.90P,1756309010667000000,1756309069215000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1756309010667000000,1756309069215000000,514850816
DirectByteBufferAllocator.disposed,1756309010667000000,1756309069215000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1756309010667000000,1756309069215000000,0
MappedFileStorage.totalBytesMapped,1756309010667000000,1756309069215000000,202637312
FilePageCache.totalPageLoadsUs,1756309010667000000,1756309069215000000,957333
FilePageCache.disposedBuffers,1756309010667000000,1756309069215000000,3
FilePageCache.maxRegisteredFiles,1756309010667000000,1756309069215000000,945
StorageLockContext.competingThreads.max,1756309010667000000,1756309069215000000,0
FilePageCache.totalPageDisposalsUs,1756309010667000000,1756309069215000000,3144
FilePageCache.pageLoadsAboveSizeThreshold,1756309010667000000,1756309069215000000,0
FilePageCache.pageHits,1756309010667000000,1756309069215000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1756309010667000000,1756309069215000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1756309010667000000,1756309069215000000,132509
cacheStateStorage.get.duration,1756309010667000000,1756309069215000000,0
cacheStateStorage.get.counter,1756309010667000000,1756309069215000000,11
cacheStateStorage.set.counter,1756309010667000000,1756309069215000000,11
cacheStateStorage.set.duration,1756309010667000000,1756309069215000000,116
MEM.ramMinusFileMappingsBytes,1756309010667000000,1756309069215000000,2197762048
JVM.usedNativeBytes,1756309010667000000,1756309069215000000,413648952
JVM.totalDirectByteBuffersBytes,1756309010667000000,1756309069215000000,532994544
JVM.threadCount,1756309010667000000,1756309069215000000,131
JVM.totalSafepointCount,1756309010667000000,1756309069215000000,316
OS.loadAverage,1756309010667000000,1756309069215000000,2.97900390625
JVM.GC.collectionTimesMs,1756309010667000000,1756309069215000000,1165
MEM.ramPlusSwapMinusFileMappingsBytes,1756309010667000000,1756309069215000000,2197762048
MEM.ramBytes,1756309010667000000,1756309069215000000,2736238592
MEM.fileMappingsRamBytes,1756309010667000000,1756309069215000000,538476544
JVM.newThreadsCount,1756309010667000000,1756309069215000000,203
JVM.totalCpuTimeMs,1756309010667000000,1756309069215000000,183830
JVM.committedHeapBytes,1756309010667000000,1756309069215000000,1006632960
JVM.totalTimeAtSafepointsMs,1756309010667000000,1756309069215000000,1304
JVM.totalBytesAllocated,1756309010667000000,1756309069215000000,9056425752
JVM.totalTimeToSafepointsMs,1756309010667000000,1756309069215000000,254
JVM.maxThreadCount,1756309010667000000,1756309069215000000,133
JVM.GC.collections,1756309010667000000,1756309069215000000,77
JVM.maxHeapBytes,1756309010667000000,1756309069215000000,5800722432
JVM.usedHeapBytes,1756309010667000000,1756309069215000000,519470784
VFS.contentStorage.recordsDeduplicated,1756309010667000000,1756309069215000000,50
VFS.invertedFileNameIndex.requests,1756309010667000000,1756309069215000000,2
VFS.contentStorage.recordsRead,1756309010667000000,1756309069215000000,187
VFS.contentStorage.recordsDecompressionTimeUs,1756309010667000000,1756309069215000000,28202
VFS.contentStorage.recordsReadSize,1756309010667000000,1756309069215000000,5826962
VFS.fileChildByName,1756309010667000000,1756309069215000000,464624
VFS.contentStorage.recordsUncompressedSize,1756309010667000000,1756309069215000000,24573203
VFS.fileByIdCache.hits,1756309010667000000,1756309069215000000,127
VFS.folderCaseSensitivityReads,1756309010667000000,1756309069215000000,746
FileNameCache.totalMisses,1756309010667000000,1756309069215000000,0
FileNameCache.queries,1756309010667000000,1756309069215000000,2807168
VFS.contentStorage.recordsStored,1756309010667000000,1756309069215000000,1070
VFS.contentStorage.recordsStoredSize,1756309010667000000,1756309069215000000,7556918
VFS.contentStorage.recordsStoredCompressed,1756309010667000000,1756309069215000000,493
VFS.fileByIdCache.misses,1756309010667000000,1756309069215000000,9583
VFS.contentStorage.recordsReadDecompressed,1756309010667000000,1756309069215000000,70
lexer.IgnoreLang.time.ns,1756309069215000000,1756309107193000000,31604
parser.TypeScript.JSX.size.bytes,1756309069215000000,1756309107193000000,723914
parser.JSRegexp.size.bytes,1756309069215000000,1756309107193000000,123
parser.CSS.time.ns,1756309069215000000,1756309107193000000,53167208
parser.Shell.Script.time.ns,1756309069215000000,1756309107193000000,7642164
lexer.JSRegexp.time.ns,1756309069215000000,1756309107193000000,799753
lexer.CSS.time.ns,1756309069215000000,1756309107193000000,12225272
lexer.TypeScript.JSX.size.bytes,1756309069215000000,1756309107193000000,365815
writeAction.max.wait.ms,1756309069215000000,1756309107193000000,246
lexer.JSRegexp.size.bytes,1756309069215000000,1756309107193000000,123
lexer.IgnoreLang.size.bytes,1756309069215000000,1756309107193000000,72
parser.TypeScript.size.bytes,1756309069215000000,1756309107193000000,17999941
lexer.TypeScript.time.ns,1756309069215000000,1756309107193000000,645512477
lexer.HTML.size.bytes,1756309069215000000,1756309107193000000,4487962
lexer.JSON.time.ns,1756309069215000000,1756309107193000000,33285595
lexer.JSON.size.bytes,1756309069215000000,1756309107193000000,723964
parser.TypeScript.time.ns,1756309069215000000,1756309107193000000,2735549874
parser.GenericSQL.time.ns,1756309069215000000,1756309107193000000,92831016
writeAction.wait.ms,1756309069215000000,1756309107193000000,2
lexer.TypeScript.size.bytes,1756309069215000000,1756309107193000000,17955364
lexer.ECMAScript.6.time.ns,1756309069215000000,1756309107193000000,747483
parser.IgnoreLang.time.ns,1756309069215000000,1756309107193000000,215259
lexer.TypeScript.JSX.time.ns,1756309069215000000,1756309107193000000,25010839
DiskQueryRelay.taskExecutionTotalTimeUs,1756309069215000000,1756309107193000000,299439
lexer.Shell.Script.time.ns,1756309069215000000,1756309107193000000,440505
lexer.Shell.Script.size.bytes,1756309069215000000,1756309107193000000,961
parser.IgnoreLang.size.bytes,1756309069215000000,1756309107193000000,72
lexer.CSS.size.bytes,1756309069215000000,1756309107193000000,143697
DiskQueryRelay.tasksRequested,1756309069215000000,1756309107193000000,84
parser.TypeScript.JSX.time.ns,1756309069215000000,1756309107193000000,152554122
parser.Shell.Script.size.bytes,1756309069215000000,1756309107193000000,961
parser.CSS.size.bytes,1756309069215000000,1756309107193000000,143697
DiskQueryRelay.taskWaitingTotalTimeUs,1756309069215000000,1756309107193000000,457830
parser.textmate.time.ns,1756309069215000000,1756309107193000000,221024
parser.HTML.time.ns,1756309069215000000,1756309107193000000,872843394
parser.JSON.time.ns,1756309069215000000,1756309107193000000,128497988
lexer.yaml.size.bytes,1756309069215000000,1756309107193000000,8317
lexer.GenericSQL.time.ns,1756309069215000000,1756309107193000000,9192023
parser.HTML.size.bytes,1756309069215000000,1756309107193000000,4487962
lexer.textmate.size.bytes,1756309069215000000,1756309107193000000,6970
lexer.HTML.time.ns,1756309069215000000,1756309107193000000,776012788
writeAction.count,1756309069215000000,1756309107193000000,2
parser.ECMAScript.6.size.bytes,1756309069215000000,1756309107193000000,30807
lexer.ECMAScript.6.size.bytes,1756309069215000000,1756309107193000000,6829
parser.yaml.time.ns,1756309069215000000,1756309107193000000,1368147
writeAction.median.wait.ms,1756309069215000000,1756309107193000000,400
lexer.textmate.time.ns,1756309069215000000,1756309107193000000,8544
lexer.yaml.time.ns,1756309069215000000,1756309107193000000,4169811
parser.JSON.size.bytes,1756309069215000000,1756309107193000000,723964
parser.JSRegexp.time.ns,1756309069215000000,1756309107193000000,798884
parser.ECMAScript.6.time.ns,1756309069215000000,1756309107193000000,20706297
DiskQueryRelay.tasksExecuted,1756309069215000000,1756309107193000000,78
parser.textmate.size.bytes,1756309069215000000,1756309107193000000,6970
lexer.GenericSQL.size.bytes,1756309069215000000,1756309107193000000,18968
parser.GenericSQL.size.bytes,1756309069215000000,1756309107193000000,23372
parser.yaml.size.bytes,1756309069215000000,1756309107193000000,8317
Indexes.stubs.lookupDurationMaxMs,1756309069215000000,1756309107193000000,0.0
Indexing.writesQueuedAvg,1756309069215000000,1756309107193000000,0.0
Indexing.totalTimeIndexersSleptMs,1756309069215000000,1756309107193000000,0
Indexes.allKeys.lookupDuration90PMs,1756309069215000000,1756309107193000000,0.0
Indexing.cache.totalCacheMisses,1756309069215000000,1756309107193000000,17061
Indexes.entries.lookupDurationMaxMs,1756309069215000000,1756309107193000000,0.0
Indexes.allKeys.lookups,1756309069215000000,1756309107193000000,2
Indexing.writer_0.totalTimeSpentWritingMs,1756309069215000000,1756309107193000000,0
Indexes.stubs.lookups,1756309069215000000,1756309107193000000,38094
Indexes.stubs.lookupDurationAvgMs,1756309069215000000,1756309107193000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1756309069215000000,1756309107193000000,0
Indexes.allKeys.lookupDurationAvgMs,1756309069215000000,1756309107193000000,0.0
Indexing.cache.totalCacheEvicted,1756309069215000000,1756309107193000000,20188
Indexing.writer_2.totalTimeSpentWritingMs,1756309069215000000,1756309107193000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1756309069215000000,1756309107193000000,0
Indexes.entries.lookupDurationAvgMs,1756309069215000000,1756309107193000000,0.0
Indexing.cache.totalCacheAccesses,1756309069215000000,1756309107193000000,168368
Indexes.entries.lookupDuration90PMs,1756309069215000000,1756309107193000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1756309069215000000,1756309107193000000,0.0
Indexing.writesQueuedMin,1756309069215000000,1756309107193000000,0
Indexing.writesQueuedMax,1756309069215000000,1756309107193000000,0
Indexes.entries.lookups,1756309069215000000,1756309107193000000,7362
