# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.queueSizeAvg,1756310061758000000,1756310121565000000,0.0
AWTEventQueue.dispatchTime90PNs,1756310061758000000,1756310121565000000,0
FilePageCache.capacityInBytes,1756310061758000000,1756310121565000000,629145600
MappedFileStorage.storages,1756310061758000000,1756310121565000000,9
MappedFileStorage.totalBytesMapped,1756310061758000000,1756310121565000000,173277184
MappedFileStorage.totalTimeSpentOnMappingUs,1756310061758000000,1756310121565000000,2546704
FilePageCache.disposedBuffers,1756310061758000000,1756310121565000000,3
DirectByteBufferAllocator.misses,1756310061758000000,1756310121565000000,342
FilePageCache.totalPageDisposalsUs,1756310061758000000,1756310121565000000,13123
FilePageCache.pageFastCacheHits,1756310061758000000,1756310121565000000,16766
FilePageCache.pageLoadsAboveSizeThreshold,1756310061758000000,1756310121565000000,0
StreamlinedBlobStorage.recordsAllocated,1756310061758000000,1756310121565000000,498
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1756310061758000000,1756310121565000000,0
FilePageCache.uncachedFileAccess,1756310061758000000,1756310121565000000,536
FilePageCache.maxRegisteredFiles,1756310061758000000,1756310121565000000,945
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1756310061758000000,1756310121565000000,8393
StreamlinedBlobStorage.recordsRelocated,1756310061758000000,1756310121565000000,0
DirectByteBufferAllocator.reclaimed,1756310061758000000,1756310121565000000,3
StorageLockContext.competingThreads.90P,1756310061758000000,1756310121565000000,0
FilePageCache.maxCacheSizeInBytes,1756310061758000000,1756310121565000000,358612992
StorageLockContext.competingThreads.max,1756310061758000000,1756310121565000000,0
StreamlinedBlobStorage.recordsDeleted,1756310061758000000,1756310121565000000,1
FilePageCache.pageHits,1756310061758000000,1756310121565000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1756310061758000000,1756310121565000000,358612992
DirectByteBufferAllocator.hits,1756310061758000000,1756310121565000000,3
DirectByteBufferAllocator.disposed,1756310061758000000,1756310121565000000,0
FilePageCache.pageLoads,1756310061758000000,1756310121565000000,345
MappedFileStorage.totalPagesMapped,1756310061758000000,1756310121565000000,9
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1756310061758000000,1756310121565000000,35640
FileChannelInterruptsRetryer.totalRetriedAttempts,1756310061758000000,1756310121565000000,0
FilePageCache.totalPageLoadsUs,1756310061758000000,1756310121565000000,3978736
StorageLockContext.competingThreads.avg,1756310061758000000,1756310121565000000,0.0
workspaceModel.cachedValueWithParameters.clear.count,1756310061758000000,1756310121565000000,0
workspaceModel.check.recursive.update.ms,1756310061758000000,1756310121565000000,3
workspaceModel.full.replace.project.model.ms,1756310061758000000,1756310121565000000,370
workspaceModel.on.before.changed.ms,1756310061758000000,1756310121565000000,198
workspaceModel.cachedValue.clear.count,1756310061758000000,1756310121565000000,0
workspaceModel.cachedValue.from.cache.count,1756310061758000000,1756310121565000000,40
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1756310061758000000,1756310121565000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1756310061758000000,1756310121565000000,356
workspaceModel.workspaceFileIndexData.processFileSets.ms,1756310061758000000,1756310121565000000,0
workspaceModel.updates.ms,1756310061758000000,1756310121565000000,239
workspaceModel.updates.precise.ms,1756310061758000000,1756310121565000000,62
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1756310061758000000,1756310121565000000,0
workspaceModel.updates.count,1756310061758000000,1756310121565000000,7
workspaceModel.init.bridges.ms,1756310061758000000,1756310121565000000,10
workspaceModel.cachedValueWithParameters.calculated.count,1756310061758000000,1756310121565000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1756310061758000000,1756310121565000000,28
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1756310061758000000,1756310121565000000,52
workspaceModel.workspaceFileIndexData.instances.count,1756310061758000000,1756310121565000000,1
workspaceModel.cachedValue.total.get.count,1756310061758000000,1756310121565000000,58
workspaceModel.loading.from.cache.ms,1756310061758000000,1756310121565000000,66
workspaceModel.cachedValueWithParameters.total.get.count,1756310061758000000,1756310121565000000,0
workspaceModel.cachedValue.calculated.count,1756310061758000000,1756310121565000000,18
workspaceModel.update.unloaded.entities.ms,1756310061758000000,1756310121565000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1756310061758000000,1756310121565000000,0
workspaceModel.workspaceFileIndexData.init.ms,1756310061758000000,1756310121565000000,67
workspaceModel.pre.handlers.ms,1756310061758000000,1756310121565000000,1
workspaceModel.collect.changes.ms,1756310061758000000,1756310121565000000,0
workspaceModel.to.snapshot.ms,1756310061758000000,1756310121565000000,2
workspaceModel.loading.total.ms,1756310061758000000,1756310121565000000,85
workspaceModel.initializing.ms,1756310061758000000,1756310121565000000,2
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1756310061758000000,1756310121565000000,622
workspaceModel.on.changed.ms,1756310061758000000,1756310121565000000,271
workspaceModel.replace.project.model.ms,1756310061758000000,1756310121565000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1756310061758000000,1756310121565000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1756310061758000000,1756310121565000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1756310061758000000,1756310121565000000,135
cacheStateStorage.set.duration,1756310061758000000,1756310121565000000,126
cacheStateStorage.get.counter,1756310061758000000,1756310121565000000,12
cacheStateStorage.get.duration,1756310061758000000,1756310121565000000,0
cacheStateStorage.set.counter,1756310061758000000,1756310121565000000,3
VFS.contentStorage.recordsStored,1756310061758000000,1756310121565000000,70
VFS.contentStorage.recordsReadDecompressed,1756310061758000000,1756310121565000000,0
FileNameCache.totalMisses,1756310061758000000,1756310121565000000,0
VFS.folderCaseSensitivityReads,1756310061758000000,1756310121565000000,194
VFS.fileChildByName,1756310061758000000,1756310121565000000,6054
VFS.contentStorage.recordsDecompressionTimeUs,1756310061758000000,1756310121565000000,0
VFS.contentStorage.recordsReadSize,1756310061758000000,1756310121565000000,3203
VFS.contentStorage.recordsRead,1756310061758000000,1756310121565000000,1
VFS.contentStorage.recordsStoredSize,1756310061758000000,1756310121565000000,1533899
VFS.fileByIdCache.hits,1756310061758000000,1756310121565000000,0
VFS.contentStorage.recordsUncompressedSize,1756310061758000000,1756310121565000000,2958488
FileNameCache.queries,1756310061758000000,1756310121565000000,80320
VFS.fileByIdCache.misses,1756310061758000000,1756310121565000000,0
VFS.contentStorage.recordsDeduplicated,1756310061758000000,1756310121565000000,7
VFS.contentStorage.recordsStoredCompressed,1756310061758000000,1756310121565000000,37
VFS.invertedFileNameIndex.requests,1756310061758000000,1756310121565000000,0
JVM.totalSafepointCount,1756310061758000000,1756310121565000000,127
OS.loadAverage,1756310061758000000,1756310121565000000,15.763671875
MEM.ramBytes,1756310061758000000,1756310121565000000,1460310016
JVM.totalDirectByteBuffersBytes,1756310061758000000,1756310121565000000,367402620
MEM.ramPlusSwapMinusFileMappingsBytes,1756310061758000000,1756310121565000000,1131102208
JVM.totalCpuTimeMs,1756310061758000000,1756310121565000000,79010
JVM.GC.collectionTimesMs,1756310061758000000,1756310121565000000,1683
JVM.usedHeapBytes,1756310061758000000,1756310121565000000,349369352
JVM.committedHeapBytes,1756310061758000000,1756310121565000000,415236096
MEM.fileMappingsRamBytes,1756310061758000000,1756310121565000000,329531392
JVM.threadCount,1756310061758000000,1756310121565000000,89
MEM.ramMinusFileMappingsBytes,1756310061758000000,1756310121565000000,1130778624
JVM.GC.collections,1756310061758000000,1756310121565000000,32
JVM.usedNativeBytes,1756310061758000000,1756310121565000000,221960760
JVM.totalBytesAllocated,1756310061758000000,1756310121565000000,1192233960
JVM.totalTimeToSafepointsMs,1756310061758000000,1756310121565000000,1074
JVM.maxHeapBytes,1756310061758000000,1756310121565000000,5800722432
JVM.newThreadsCount,1756310061758000000,1756310121565000000,106
JVM.maxThreadCount,1756310061758000000,1756310121565000000,90
JVM.totalTimeAtSafepointsMs,1756310061758000000,1756310121565000000,1915
Indexes.allKeys.lookupDuration90PMs,1756310121565000000,1756310179036000000,0.0
Indexing.cache.totalCacheMisses,1756310121565000000,1756310179036000000,158674
Indexing.cache.totalCacheAccesses,1756310121565000000,1756310179036000000,1680436
Indexing.cache.totalCacheEvicted,1756310121565000000,1756310179036000000,157929
Indexing.totalTimeIndexersSleptMs,1756310121565000000,1756310179036000000,0
Indexes.allKeys.lookups,1756310121565000000,1756310179036000000,1
Indexes.entries.lookupDurationMaxMs,1756310121565000000,1756310179036000000,0.0
Indexes.stubs.lookupDuration90PMs,1756310121565000000,1756310179036000000,0.0
Indexes.entries.lookups,1756310121565000000,1756310179036000000,239
Indexes.stubs.lookupDurationAvgMs,1756310121565000000,1756310179036000000,0.0
Indexes.stubs.lookups,1756310121565000000,1756310179036000000,670
Indexes.allKeys.lookupDurationMaxMs,1756310121565000000,1756310179036000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1756310121565000000,1756310179036000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1756310121565000000,1756310179036000000,1456
Indexing.writer_1.totalTimeSpentWritingMs,1756310121565000000,1756310179036000000,2823
Indexing.writesQueuedMin,1756310121565000000,1756310179036000000,9223372036854775807
Indexes.entries.lookupDurationAvgMs,1756310121565000000,1756310179036000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1756310121565000000,1756310179036000000,1130
Indexes.entries.lookupDuration90PMs,1756310121565000000,1756310179036000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1756310121565000000,1756310179036000000,2363
Indexing.writesQueuedMax,1756310121565000000,1756310179036000000,0
Indexes.stubs.lookupDurationMaxMs,1756310121565000000,1756310179036000000,0.0
parser.IgnoreLang.size.bytes,1756310121565000000,1756310179036000000,505
DiskQueryRelay.tasksExecuted,1756310121565000000,1756310179036000000,2829
lexer.HTML.time.ns,1756310121565000000,1756310179036000000,2685473278
lexer.JSON.time.ns,1756310121565000000,1756310179036000000,62389275
parser.ECMAScript.6.time.ns,1756310121565000000,1756310179036000000,929672113
lexer.TypeScript.size.bytes,1756310121565000000,1756310179036000000,2401303
DiskQueryRelay.tasksRequested,1756310121565000000,1756310179036000000,2829
parser.JSON.time.ns,1756310121565000000,1756310179036000000,697492212
parser.textmate.time.ns,1756310121565000000,1756310179036000000,180437
lexer.textmate.time.ns,1756310121565000000,1756310179036000000,19637
parser.CSS.size.bytes,1756310121565000000,1756310179036000000,1759165
writeAction.count,1756310121565000000,1756310179036000000,12
lexer.SCSS.size.bytes,1756310121565000000,1756310179036000000,21698
lexer.textmate.size.bytes,1756310121565000000,1756310179036000000,345
parser.IgnoreLang.time.ns,1756310121565000000,1756310179036000000,1259188
lexer.RELAX-NG.size.bytes,1756310121565000000,1756310179036000000,117
parser.yaml.size.bytes,1756310121565000000,1756310179036000000,2305
lexer.TypeScript.time.ns,1756310121565000000,1756310179036000000,307923232
lexer.SCSS.time.ns,1756310121565000000,1756310179036000000,6391658
lexer.JSON.size.bytes,1756310121565000000,1756310179036000000,1762713
parser.ECMAScript.6.size.bytes,1756310121565000000,1756310179036000000,3428986
parser.GenericSQL.size.bytes,1756310121565000000,1756310179036000000,13615
parser.SCSS.size.bytes,1756310121565000000,1756310179036000000,21698
lexer.GenericSQL.time.ns,1756310121565000000,1756310179036000000,31476456
parser.RELAX-NG.size.bytes,1756310121565000000,1756310179036000000,117
parser.HTML.size.bytes,1756310121565000000,1756310179036000000,9892985
writeAction.wait.ms,1756310121565000000,1756310179036000000,58
parser.HTML.time.ns,1756310121565000000,1756310179036000000,2728134246
parser.yaml.time.ns,1756310121565000000,1756310179036000000,2598425
parser.TypeScript.JSX.size.bytes,1756310121565000000,1756310179036000000,718675
lexer.RELAX-NG.time.ns,1756310121565000000,1756310179036000000,1496137
lexer.CSS.time.ns,1756310121565000000,1756310179036000000,188443207
lexer.Flow.JS.time.ns,1756310121565000000,1756310179036000000,96923222
parser.TypeScript.size.bytes,1756310121565000000,1756310179036000000,2446160
lexer.TypeScript.JSX.size.bytes,1756310121565000000,1756310179036000000,360290
parser.SCSS.time.ns,1756310121565000000,1756310179036000000,2294313558
lexer.ECMAScript.6.size.bytes,1756310121565000000,1756310179036000000,956931
DiskQueryRelay.taskWaitingTotalTimeUs,1756310121565000000,1756310179036000000,67711570
parser.textmate.size.bytes,1756310121565000000,1756310179036000000,345
lexer.IgnoreLang.size.bytes,1756310121565000000,1756310179036000000,505
parser.CSS.time.ns,1756310121565000000,1756310179036000000,968862362
lexer.yaml.size.bytes,1756310121565000000,1756310179036000000,2305
parser.Flow.JS.time.ns,1756310121565000000,1756310179036000000,4176887380
parser.TypeScript.JSX.time.ns,1756310121565000000,1756310179036000000,362527267
DiskQueryRelay.taskExecutionTotalTimeUs,1756310121565000000,1756310179036000000,66924702
parser.GenericSQL.time.ns,1756310121565000000,1756310179036000000,2576669772
parser.RELAX-NG.time.ns,1756310121565000000,1756310179036000000,1759647
lexer.CSS.size.bytes,1756310121565000000,1756310179036000000,1759165
parser.TypeScript.time.ns,1756310121565000000,1756310179036000000,1477161463
parser.JSON.size.bytes,1756310121565000000,1756310179036000000,1762713
lexer.IgnoreLang.time.ns,1756310121565000000,1756310179036000000,5658330
lexer.yaml.time.ns,1756310121565000000,1756310179036000000,999726
parser.Flow.JS.size.bytes,1756310121565000000,1756310179036000000,140172
writeAction.median.wait.ms,1756310121565000000,1756310179036000000,1000
lexer.HTML.size.bytes,1756310121565000000,1756310179036000000,9892985
lexer.Flow.JS.size.bytes,1756310121565000000,1756310179036000000,140172
lexer.GenericSQL.size.bytes,1756310121565000000,1756310179036000000,9446
lexer.ECMAScript.6.time.ns,1756310121565000000,1756310179036000000,148683531
writeAction.max.wait.ms,1756310121565000000,1756310179036000000,674
lexer.TypeScript.JSX.time.ns,1756310121565000000,1756310179036000000,49300695
jps.reload.project.entities.ms,1756310121565000000,1756310179036000000,1
jps.global.handle.before.change.events.ms,1756310121565000000,1756310179036000000,0
jps.global.initialize.library.bridges.after.loading.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleBridge.before.changed.ms,1756310121565000000,1756310179036000000,0
workspaceModel.global.updates.ms,1756310121565000000,1756310179036000000,0
workspaceModel.load.cache.metadata.from.file.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1756310121565000000,1756310179036000000,0
workspaceModel.save.cache.to.file.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.instances.count,1756310121565000000,1756310179036000000,4
jps.artifact.entities.serializer.save.entities.ms,1756310121565000000,1756310179036000000,0
jps.save.changed.project.entities.ms,1756310121565000000,1756310179036000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1756310121565000000,1756310179036000000,0
workspaceModel.sync.entities.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1756310121565000000,1756310179036000000,0
jps.project.serializers.save.ms,1756310121565000000,1756310179036000000,3
jps.load.initial.state.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.entities.ms,1756310121565000000,1756310179036000000,0
jps.project.serializers.load.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleBridge.update.option.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1756310121565000000,1756310179036000000,0
workspaceModel.orphan.listener.update.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1756310121565000000,1756310179036000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1756310121565000000,1756310179036000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1756310121565000000,1756310179036000000,0
jps.global.initialize.library.bridges.ms,1756310121565000000,1756310179036000000,0
jps.facet.change.listener.process.change.events.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1756310121565000000,1756310179036000000,0
jps.artifact.entities.serializer.load.entities.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1756310121565000000,1756310179036000000,0
workspaceModel.global.apply.state.to.project.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1756310121565000000,1756310179036000000,0
jps.global.get.libraries.ms,1756310121565000000,1756310179036000000,0
workspaceModel.load.cache.from.file.ms,1756310121565000000,1756310179036000000,0
jps.apply.loaded.storage.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1756310121565000000,1756310179036000000,0
jps.save.global.entities.ms,1756310121565000000,1756310179036000000,25
jps.module.iml.entities.serializer.save.entities.ms,1756310121565000000,1756310179036000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1756310121565000000,1756310179036000000,0
workspaceModel.global.updates.count,1756310121565000000,1756310179036000000,0
jps.app.storage.content.writer.save.component.ms,1756310121565000000,1756310179036000000,6
workspaceModel.moduleBridgeLoader.loading.modules.ms,1756310121565000000,1756310179036000000,0
jps.facet.change.listener.init.bridge.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1756310121565000000,1756310179036000000,0
jps.module.iml.entities.serializer.load.entities.ms,1756310121565000000,1756310179036000000,0
jps.library.entities.serializer.load.entities.ms,1756310121565000000,1756310179036000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1756310121565000000,1756310179036000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1756310121565000000,1756310179036000000,0
jps.global.handle.changed.events.ms,1756310121565000000,1756310179036000000,0
