# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
parser.GenericSQL.size.bytes,1756306116372000000,1756306175424000000,13615
lexer.ECMAScript.6.time.ns,1756306116372000000,1756306175424000000,145285947
parser.JQuery-CSS.time.ns,1756306116372000000,1756306175424000000,2539963
parser.yaml.time.ns,1756306116372000000,1756306175424000000,2610181
lexer.SCSS.size.bytes,1756306116372000000,1756306175424000000,21698
DiskQueryRelay.tasksExecuted,1756306116372000000,1756306175424000000,4422
lexer.CSS.time.ns,1756306116372000000,1756306175424000000,241928229
parser.HTML.time.ns,1756306116372000000,1756306175424000000,2285925476
lexer.yaml.size.bytes,1756306116372000000,1756306175424000000,2621
lexer.GenericSQL.time.ns,1756306116372000000,1756306175424000000,26135174
writeAction.count,1756306116372000000,1756306175424000000,33
lexer.TypeScript.size.bytes,1756306116372000000,1756306175424000000,3490520
parser.JQuery-CSS.size.bytes,1756306116372000000,1756306175424000000,660
parser.JSRegexp.size.bytes,1756306116372000000,1756306175424000000,21
parser.TypeScript.time.ns,1756306116372000000,1756306175424000000,1063772931
parser.TypeScript.JSX.size.bytes,1756306116372000000,1756306175424000000,728723
parser.HTML.size.bytes,1756306116372000000,1756306175424000000,9531603
parser.TypeScript.JSX.time.ns,1756306116372000000,1756306175424000000,204998380
parser.Flow.JS.size.bytes,1756306116372000000,1756306175424000000,140172
parser.SCSS.time.ns,1756306116372000000,1756306175424000000,125331861
DiskQueryRelay.taskWaitingTotalTimeUs,1756306116372000000,1756306175424000000,36436862
lexer.HTML.time.ns,1756306116372000000,1756306175424000000,1799356312
parser.RELAX-NG.size.bytes,1756306116372000000,1756306175424000000,117
lexer.TypeScript.time.ns,1756306116372000000,1756306175424000000,299135556
lexer.JQuery-CSS.size.bytes,1756306116372000000,1756306175424000000,660
lexer.IgnoreLang.size.bytes,1756306116372000000,1756306175424000000,505
parser.textmate.size.bytes,1756306116372000000,1756306175424000000,160067
lexer.GenericSQL.size.bytes,1756306116372000000,1756306175424000000,9446
parser.JSRegexp.time.ns,1756306116372000000,1756306175424000000,1039431
lexer.Flow.JS.size.bytes,1756306116372000000,1756306175424000000,140172
lexer.ECMAScript.6.size.bytes,1756306116372000000,1756306175424000000,979488
parser.JSON.size.bytes,1756306116372000000,1756306175424000000,1270587
lexer.JSON.size.bytes,1756306116372000000,1756306175424000000,1270587
parser.Flow.JS.time.ns,1756306116372000000,1756306175424000000,870428012
parser.textmate.time.ns,1756306116372000000,1756306175424000000,405261
parser.IgnoreLang.size.bytes,1756306116372000000,1756306175424000000,505
lexer.HTML.size.bytes,1756306116372000000,1756306175424000000,9531603
lexer.TypeScript.JSX.time.ns,1756306116372000000,1756306175424000000,35436761
lexer.JSON.time.ns,1756306116372000000,1756306175424000000,42852577
parser.IgnoreLang.time.ns,1756306116372000000,1756306175424000000,1207480
parser.JSON.time.ns,1756306116372000000,1756306175424000000,413204984
DiskQueryRelay.tasksRequested,1756306116372000000,1756306175424000000,4422
parser.yaml.size.bytes,1756306116372000000,1756306175424000000,2621
DiskQueryRelay.taskExecutionTotalTimeUs,1756306116372000000,1756306175424000000,35794538
FlushQueue.queueSizeMax,1756306116372000000,1756306175424000000,0
AWTEventQueue.dispatchTime90PNs,1756306116372000000,1756306175424000000,0
AWTEventQueue.eventsDispatched,1756306116372000000,1756306175424000000,0
WriteAction.executionsCount,1756306116372000000,1756306175424000000,33
FlushQueue.waitingTimeAvgNs,1756306116372000000,1756306175424000000,0.0
NonBlockingReadAction.failedExecutionsCount,1756306116372000000,1756306175424000000,4
FlushQueue.executionTimeMaxNs,1756306116372000000,1756306175424000000,0
AWTEventQueue.dispatchTimeMaxNs,1756306116372000000,1756306175424000000,0
FlushQueue.tasksExecuted,1756306116372000000,1756306175424000000,0
FlushQueue.waitingTime90PNs,1756306116372000000,1756306175424000000,0
AWTEventQueue.dispatchTimeTotalNS,1756306116372000000,1756306175424000000,3782200179
NonBlockingReadAction.finalizedExecutionsCount,1756306116372000000,1756306175424000000,44
FlushQueue.executionTime90PNs,1756306116372000000,1756306175424000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1756306116372000000,1756306175424000000,986214
FlushQueue.executionTimeAvgNs,1756306116372000000,1756306175424000000,0.0
ReadAction.executionsCount,1756306116372000000,1756306175424000000,237557
NonBlockingReadAction.failedExecutionTimeUs,1756306116372000000,1756306175424000000,374360
FlushQueue.waitingTimeMaxNs,1756306116372000000,1756306175424000000,0
FlushQueue.queueSize90P,1756306116372000000,1756306175424000000,0
FlushQueue.queueSizeAvg,1756306116372000000,1756306175424000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1756306116372000000,1756306175424000000,0.0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1756306116372000000,1756306175424000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1756306116372000000,1756306175424000000,0
workspaceModel.cachedValue.from.cache.count,1756306116372000000,1756306175424000000,107
workspaceModel.to.snapshot.ms,1756306116372000000,1756306175424000000,2
workspaceModel.updates.ms,1756306116372000000,1756306175424000000,87
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1756306116372000000,1756306175424000000,29
workspaceModel.check.recursive.update.ms,1756306116372000000,1756306175424000000,1
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1756306116372000000,1756306175424000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1756306116372000000,1756306175424000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1756306116372000000,1756306175424000000,109
workspaceModel.updates.precise.ms,1756306116372000000,1756306175424000000,14
workspaceModel.loading.total.ms,1756306116372000000,1756306175424000000,316
workspaceModel.workspaceFileIndexData.init.ms,1756306116372000000,1756306175424000000,10
workspaceModel.pre.handlers.ms,1756306116372000000,1756306175424000000,13
workspaceModel.init.bridges.ms,1756306116372000000,1756306175424000000,5
workspaceModel.cachedValueWithParameters.from.cache.count,1756306116372000000,1756306175424000000,0
workspaceModel.cachedValue.clear.count,1756306116372000000,1756306175424000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1756306116372000000,1756306175424000000,14
workspaceModel.replace.project.model.ms,1756306116372000000,1756306175424000000,0
workspaceModel.update.unloaded.entities.ms,1756306116372000000,1756306175424000000,0
workspaceModel.cachedValue.total.get.count,1756306116372000000,1756306175424000000,127
workspaceModel.entityStorageSnapshotImpl.instances.count,1756306116372000000,1756306175424000000,27
workspaceModel.workspaceFileIndexData.markDirty.ms,1756306116372000000,1756306175424000000,0
workspaceModel.on.before.changed.ms,1756306116372000000,1756306175424000000,80
workspaceModel.full.replace.project.model.ms,1756306116372000000,1756306175424000000,126
workspaceModel.cachedValue.calculated.count,1756306116372000000,1756306175424000000,20
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1756306116372000000,1756306175424000000,0
workspaceModel.collect.changes.ms,1756306116372000000,1756306175424000000,0
workspaceModel.on.changed.ms,1756306116372000000,1756306175424000000,79
workspaceModel.cachedValueWithParameters.total.get.count,1756306116372000000,1756306175424000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1756306116372000000,1756306175424000000,394
workspaceModel.cachedValueWithParameters.clear.count,1756306116372000000,1756306175424000000,0
workspaceModel.initializing.ms,1756306116372000000,1756306175424000000,1
workspaceModel.workspaceFileIndexData.instances.count,1756306116372000000,1756306175424000000,1
workspaceModel.updates.count,1756306116372000000,1756306175424000000,7
workspaceModel.loading.from.cache.ms,1756306116372000000,1756306175424000000,284
MEM.ramMinusFileMappingsBytes,1756306116372000000,1756306175424000000,1967747072
OS.loadAverage,1756306116372000000,1756306175424000000,3.84033203125
JVM.usedHeapBytes,1756306116372000000,1756306175424000000,599397408
JVM.totalCpuTimeMs,1756306116372000000,1756306175424000000,164030
JVM.totalBytesAllocated,1756306116372000000,1756306175424000000,5836626456
JVM.GC.collections,1756306116372000000,1756306175424000000,59
JVM.usedNativeBytes,1756306116372000000,1756306175424000000,405209272
JVM.totalTimeAtSafepointsMs,1756306116372000000,1756306175424000000,1013
JVM.maxThreadCount,1756306116372000000,1756306175424000000,132
JVM.threadCount,1756306116372000000,1756306175424000000,130
JVM.maxHeapBytes,1756306116372000000,1756306175424000000,5800722432
JVM.committedHeapBytes,1756306116372000000,1756306175424000000,805306368
MEM.ramPlusSwapMinusFileMappingsBytes,1756306116372000000,1756306175424000000,1967747072
JVM.totalTimeToSafepointsMs,1756306116372000000,1756306175424000000,360
JVM.GC.collectionTimesMs,1756306116372000000,1756306175424000000,877
JVM.newThreadsCount,1756306116372000000,1756306175424000000,173
MEM.fileMappingsRamBytes,1756306116372000000,1756306175424000000,531517440
MEM.ramBytes,1756306116372000000,1756306175424000000,2499264512
JVM.totalSafepointCount,1756306116372000000,1756306175424000000,263
JVM.totalDirectByteBuffersBytes,1756306116372000000,1756306175424000000,529325204
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1756306116372000000,1756306175424000000,17
workspaceModel.mutableEntityStorage.remove.entity.ms,1756306116372000000,1756306175424000000,0
workspaceModel.moduleBridge.before.changed.ms,1756306116372000000,1756306175424000000,0
workspaceModel.global.updates.count,1756306116372000000,1756306175424000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1756306116372000000,1756306175424000000,93
jps.global.handle.changed.events.ms,1756306116372000000,1756306175424000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1756306116372000000,1756306175424000000,6
jps.library.entities.serializer.save.entities.ms,1756306116372000000,1756306175424000000,0
jps.module.iml.entities.serializer.load.entities.ms,1756306116372000000,1756306175424000000,55
workspaceModel.moduleManagerBridge.get.modules.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1756306116372000000,1756306175424000000,12
jps.facet.change.listener.process.change.events.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1756306116372000000,1756306175424000000,3
jps.save.global.entities.ms,1756306116372000000,1756306175424000000,9
jps.artifact.entities.serializer.save.entities.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1756306116372000000,1756306175424000000,2
jps.facet.change.listener.init.bridge.ms,1756306116372000000,1756306175424000000,1
jps.library.entities.serializer.load.entities.ms,1756306116372000000,1756306175424000000,0
workspaceModel.moduleBridge.update.option.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.entities.ms,1756306116372000000,1756306175424000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1756306116372000000,1756306175424000000,0
jps.storage.jps.conf.reader.load.component.ms,1756306116372000000,1756306175424000000,15
jps.global.handle.before.change.events.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1756306116372000000,1756306175424000000,0
jps.global.get.libraries.ms,1756306116372000000,1756306175424000000,0
jps.module.iml.entities.serializer.save.entities.ms,1756306116372000000,1756306175424000000,0
jps.global.get.library.by.name.ms,1756306116372000000,1756306175424000000,0
jps.global.get.library.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1756306116372000000,1756306175424000000,0
jps.save.changed.project.entities.ms,1756306116372000000,1756306175424000000,2
jps.artifact.entities.serializer.load.entities.ms,1756306116372000000,1756306175424000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1756306116372000000,1756306175424000000,2
workspaceModel.mutableEntityStorage.resolve.ms,1756306116372000000,1756306175424000000,0
workspaceModel.global.apply.state.to.project.ms,1756306116372000000,1756306175424000000,2
jps.reload.project.entities.ms,1756306116372000000,1756306175424000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1756306116372000000,1756306175424000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1756306116372000000,1756306175424000000,48
workspaceModel.mutableEntityStorage.instances.count,1756306116372000000,1756306175424000000,40
jps.apply.loaded.storage.ms,1756306116372000000,1756306175424000000,154
workspaceModel.sync.entities.ms,1756306116372000000,1756306175424000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1756306116372000000,1756306175424000000,0
jps.app.storage.content.reader.load.component.ms,1756306116372000000,1756306175424000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1756306116372000000,1756306175424000000,1
jps.global.initialize.library.bridges.ms,1756306116372000000,1756306175424000000,1
workspaceModel.global.updates.ms,1756306116372000000,1756306175424000000,3
jps.app.storage.content.writer.save.component.ms,1756306116372000000,1756306175424000000,4
workspaceModel.mutableEntityStorage.has.same.entities.ms,1756306116372000000,1756306175424000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1756306116372000000,1756306175424000000,1
jps.project.serializers.save.ms,1756306116372000000,1756306175424000000,2
jps.facet.change.listener.before.change.events.ms,1756306116372000000,1756306175424000000,0
workspaceModel.orphan.listener.update.ms,1756306116372000000,1756306175424000000,4
workspaceModel.moduleManagerBridge.build.module.graph.ms,1756306116372000000,1756306175424000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1756306116372000000,1756306175424000000,0
workspaceModel.load.cache.metadata.from.file.ms,1756306116372000000,1756306175424000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1756306116372000000,1756306175424000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1756306116372000000,1756306175424000000,0
jps.project.serializers.load.ms,1756306116372000000,1756306175424000000,112
workspaceModel.load.cache.from.file.ms,1756306116372000000,1756306175424000000,0
workspaceModel.save.cache.to.file.ms,1756306116372000000,1756306175424000000,266
jps.global.initialize.library.bridges.after.loading.ms,1756306116372000000,1756306175424000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1756306116372000000,1756306175424000000,0
jps.load.initial.state.ms,1756306116372000000,1756306175424000000,27
workspaceModel.moduleBridgeLoader.loading.modules.ms,1756306116372000000,1756306175424000000,525
jps.load.project.to.empty.storage.ms,1756306116372000000,1756306175424000000,282
workspaceModel.mutableEntityStorage.put.entity.ms,1756306116372000000,1756306175424000000,34
workspaceModel.do.save.caches.ms,1756306116372000000,1756306175424000000,271
workspaceModel.mutableEntityStorage.to.snapshot.ms,1756306116372000000,1756306175424000000,8
VFS.fileByIdCache.misses,1756306175424000000,1756306232217000000,29811
VFS.folderCaseSensitivityReads,1756306175424000000,1756306232217000000,0
VFS.fileByIdCache.hits,1756306175424000000,1756306232217000000,16
VFS.invertedFileNameIndex.requests,1756306175424000000,1756306232217000000,0
VFS.fileChildByName,1756306175424000000,1756306232217000000,1832018
cacheStateStorage.get.duration,1756306175424000000,1756306232217000000,0
cacheStateStorage.set.counter,1756306175424000000,1756306232217000000,5
cacheStateStorage.set.duration,1756306175424000000,1756306232217000000,0
cacheStateStorage.get.counter,1756306175424000000,1756306232217000000,1
DirectByteBufferAllocator.disposed,1756306175424000000,1756306232217000000,452
DirectByteBufferAllocator.misses,1756306175424000000,1756306232217000000,3
FilePageCache.totalPageDisposalsUs,1756306175424000000,1756306232217000000,7
FilePageCache.disposedBuffers,1756306175424000000,1756306232217000000,492
FilePageCache.maxCacheSizeInBytes,1756306175424000000,1756306232217000000,515899392
StorageLockContext.competingThreads.avg,1756306175424000000,1756306232217000000,0.0
StorageLockContext.competingThreads.max,1756306175424000000,1756306232217000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1756306175424000000,1756306232217000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1756306175424000000,1756306232217000000,41943040
FileChannelInterruptsRetryer.totalRetriedAttempts,1756306175424000000,1756306232217000000,0
FilePageCache.pageHits,1756306175424000000,1756306232217000000,0
FilePageCache.capacityInBytes,1756306175424000000,1756306232217000000,629145600
FilePageCache.maxRegisteredFiles,1756306175424000000,1756306232217000000,945
FilePageCache.pageFastCacheHits,1756306175424000000,1756306232217000000,9409
StorageLockContext.competingThreads.90P,1756306175424000000,1756306232217000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1756306175424000000,1756306232217000000,41943040
DirectByteBufferAllocator.reclaimed,1756306175424000000,1756306232217000000,40
FilePageCache.uncachedFileAccess,1756306175424000000,1756306232217000000,3
DirectByteBufferAllocator.hits,1756306175424000000,1756306232217000000,0
FilePageCache.pageLoads,1756306175424000000,1756306232217000000,3
FilePageCache.totalPageLoadsUs,1756306175424000000,1756306232217000000,2351
Indexes.stubs.lookupDurationMaxMs,1756306175424000000,1756306232217000000,0.0
Indexes.stubs.lookupDurationAvgMs,1756306175424000000,1756306232217000000,0.0
Indexes.allKeys.lookupDuration90PMs,1756306175424000000,1756306232217000000,0.0
Indexing.writesQueuedMax,1756306175424000000,1756306232217000000,0
Indexes.allKeys.lookupDurationMaxMs,1756306175424000000,1756306232217000000,0.0
Indexes.allKeys.lookups,1756306175424000000,1756306232217000000,3
Indexing.cache.totalCacheMisses,1756306175424000000,1756306232217000000,19600
Indexing.writer_2.totalTimeSpentWritingMs,1756306175424000000,1756306232217000000,0
Indexes.stubs.lookups,1756306175424000000,1756306232217000000,41315
Indexes.entries.lookupDuration90PMs,1756306175424000000,1756306232217000000,0.0
Indexes.stubs.lookupDuration90PMs,1756306175424000000,1756306232217000000,0.0
Indexing.cache.totalCacheEvicted,1756306175424000000,1756306232217000000,22620
Indexing.totalTimeIndexersSleptMs,1756306175424000000,1756306232217000000,0
Indexing.writesQueuedMin,1756306175424000000,1756306232217000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1756306175424000000,1756306232217000000,0
Indexing.cache.totalCacheAccesses,1756306175424000000,1756306232217000000,185645
Indexes.allKeys.lookupDurationAvgMs,1756306175424000000,1756306232217000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1756306175424000000,1756306232217000000,0
Indexes.entries.lookupDurationMaxMs,1756306175424000000,1756306232217000000,0.0
Indexes.entries.lookupDurationAvgMs,1756306175424000000,1756306232217000000,0.0
Indexes.entries.lookups,1756306175424000000,1756306232217000000,8070
Indexing.writer_0.totalTimeSpentWritingMs,1756306175424000000,1756306232217000000,0
lexer.IgnoreLang.time.ns,1756306175424000000,1756306232217000000,31808
parser.CSS.time.ns,1756306175424000000,1756306232217000000,59549370
lexer.JSRegexp.size.bytes,1756306175424000000,1756306232217000000,123
lexer.yaml.time.ns,1756306175424000000,1756306232217000000,1182052
parser.CSS.size.bytes,1756306175424000000,1756306232217000000,143913
lexer.TypeScript.JSX.size.bytes,1756306175424000000,1756306232217000000,418611
lexer.textmate.time.ns,1756306175424000000,1756306232217000000,6830
lexer.CSS.size.bytes,1756306175424000000,1756306232217000000,143913
lexer.JSRegexp.time.ns,1756306175424000000,1756306232217000000,3235815
parser.ECMAScript.6.time.ns,1756306175424000000,1756306232217000000,44415678
parser.ECMAScript.6.size.bytes,1756306175424000000,1756306232217000000,35012
parser.GenericSQL.time.ns,1756306175424000000,1756306232217000000,458828272
writeAction.median.wait.ms,1756306175424000000,1756306232217000000,400
writeAction.wait.ms,1756306175424000000,1756306232217000000,3
parser.TypeScript.size.bytes,1756306175424000000,1756306232217000000,5479669
writeAction.max.wait.ms,1756306175424000000,1756306232217000000,313
lexer.textmate.size.bytes,1756306175424000000,1756306232217000000,6970
parser.GenericSQL.size.bytes,1756306175424000000,1756306232217000000,24716
lexer.ECMAScript.6.time.ns,1756306175424000000,1756306232217000000,1781953
parser.yaml.time.ns,1756306175424000000,1756306232217000000,1435356
DiskQueryRelay.tasksExecuted,1756306175424000000,1756306232217000000,340
lexer.CSS.time.ns,1756306175424000000,1756306232217000000,16925151
parser.HTML.time.ns,1756306175424000000,1756306232217000000,800035820
lexer.yaml.size.bytes,1756306175424000000,1756306232217000000,8317
lexer.GenericSQL.time.ns,1756306175424000000,1756306232217000000,11508960
writeAction.count,1756306175424000000,1756306232217000000,2
lexer.TypeScript.size.bytes,1756306175424000000,1756306232217000000,5432550
lexer.Shell.Script.time.ns,1756306175424000000,1756306232217000000,280158
parser.JSRegexp.size.bytes,1756306175424000000,1756306232217000000,123
