# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.updates.ms,1756309623465000000,1756309682051000000,80
workspaceModel.initializing.ms,1756309623465000000,1756309682051000000,0
workspaceModel.to.snapshot.ms,1756309623465000000,1756309682051000000,0
workspaceModel.loading.total.ms,1756309623465000000,1756309682051000000,52
workspaceModel.init.bridges.ms,1756309623465000000,1756309682051000000,3
workspaceModel.full.replace.project.model.ms,1756309623465000000,1756309682051000000,200
workspaceModel.updates.precise.ms,1756309623465000000,1756309682051000000,11
workspaceModel.pre.handlers.ms,1756309623465000000,1756309682051000000,1
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1756309623465000000,1756309682051000000,596
workspaceModel.cachedValue.total.get.count,1756309623465000000,1756309682051000000,254
workspaceModel.cachedValue.from.cache.count,1756309623465000000,1756309682051000000,230
workspaceModel.cachedValueWithParameters.total.get.count,1756309623465000000,1756309682051000000,0
FilePageCache.disposedBuffers,1756309623465000000,1756309682051000000,3
StreamlinedBlobStorage.recordsRelocated,1756309623465000000,1756309682051000000,0
StorageLockContext.competingThreads.avg,1756309623465000000,1756309682051000000,0.0
StreamlinedBlobStorage.recordsDeleted,1756309623465000000,1756309682051000000,4
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1756309623465000000,1756309682051000000,515899392
FileChannelInterruptsRetryer.totalRetriedAttempts,1756309623465000000,1756309682051000000,0
MappedFileStorage.totalBytesMapped,1756309623465000000,1756309682051000000,202637312
FilePageCache.capacityInBytes,1756309623465000000,1756309682051000000,629145600
DirectByteBufferAllocator.disposed,1756309623465000000,1756309682051000000,0
MappedFileStorage.storages,1756309623465000000,1756309682051000000,16
StorageLockContext.competingThreads.max,1756309623465000000,1756309682051000000,0
StreamlinedBlobStorage.recordsAllocated,1756309623465000000,1756309682051000000,1218
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1756309623465000000,1756309682051000000,228431
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1756309623465000000,1756309682051000000,0
MappedFileStorage.totalPagesMapped,1756309623465000000,1756309682051000000,16
DirectByteBufferAllocator.misses,1756309623465000000,1756309682051000000,492
FilePageCache.totalPageLoadsUs,1756309623465000000,1756309682051000000,1251475
FilePageCache.pageFastCacheHits,1756309623465000000,1756309682051000000,379729
DirectByteBufferAllocator.hits,1756309623465000000,1756309682051000000,3
FilePageCache.maxCacheSizeInBytes,1756309623465000000,1756309682051000000,515899392
StorageLockContext.competingThreads.90P,1756309623465000000,1756309682051000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1756309623465000000,1756309682051000000,134846
MappedFileStorage.totalTimeSpentOnMappingUs,1756309623465000000,1756309682051000000,820581
DirectByteBufferAllocator.reclaimed,1756309623465000000,1756309682051000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1756309623465000000,1756309682051000000,0
FilePageCache.pageHits,1756309623465000000,1756309682051000000,0
FilePageCache.pageLoads,1756309623465000000,1756309682051000000,495
FilePageCache.uncachedFileAccess,1756309623465000000,1756309682051000000,852
FilePageCache.totalPageDisposalsUs,1756309623465000000,1756309682051000000,2501
FilePageCache.maxRegisteredFiles,1756309623465000000,1756309682051000000,932
JVM.GC.collections,1756309623465000000,1756309682051000000,69
MEM.ramBytes,1756309623465000000,1756309682051000000,2778857472
JVM.threadCount,1756309623465000000,1756309682051000000,116
JVM.maxHeapBytes,1756309623465000000,1756309682051000000,5800722432
JVM.GC.collectionTimesMs,1756309623465000000,1756309682051000000,1133
JVM.totalCpuTimeMs,1756309623465000000,1756309682051000000,181370
MEM.fileMappingsRamBytes,1756309623465000000,1756309682051000000,481394688
JVM.totalBytesAllocated,1756309623465000000,1756309682051000000,8757873368
JVM.totalTimeAtSafepointsMs,1756309623465000000,1756309682051000000,1296
JVM.usedHeapBytes,1756309623465000000,1756309682051000000,870617664
MEM.ramMinusFileMappingsBytes,1756309623465000000,1756309682051000000,2297462784
JVM.totalTimeToSafepointsMs,1756309623465000000,1756309682051000000,194
OS.loadAverage,1756309623465000000,1756309682051000000,3.9306640625
JVM.maxThreadCount,1756309623465000000,1756309682051000000,118
JVM.totalDirectByteBuffersBytes,1756309623465000000,1756309682051000000,530897666
JVM.newThreadsCount,1756309623465000000,1756309682051000000,204
MEM.ramPlusSwapMinusFileMappingsBytes,1756309623465000000,1756309682051000000,2297462784
JVM.usedNativeBytes,1756309623465000000,1756309682051000000,419569368
JVM.committedHeapBytes,1756309623465000000,1756309682051000000,1128267776
JVM.totalSafepointCount,1756309623465000000,1756309682051000000,278
lexer.JSON.size.bytes,1756309623465000000,1756309682051000000,3761684
parser.XML.size.bytes,1756309623465000000,1756309682051000000,861415
lexer.textmate.time.ns,1756309623465000000,1756309682051000000,62700
parser.ECMAScript.6.time.ns,1756309623465000000,1756309682051000000,2373512475
DiskQueryRelay.tasksExecuted,1756309623465000000,1756309682051000000,4851
parser.yaml.time.ns,1756309623465000000,1756309682051000000,1454287
lexer.IgnoreLang.time.ns,1756309623465000000,1756309682051000000,197878
lexer.ECMAScript.6.time.ns,1756309623465000000,1756309682051000000,261444740
parser.CSS.time.ns,1756309623465000000,1756309682051000000,646662995
lexer.Flow.JS.time.ns,1756309623465000000,1756309682051000000,25566008
lexer.HTML.time.ns,1756309623465000000,1756309682051000000,1668636706
parser.ECMAScript.6.size.bytes,1756309623465000000,1756309682051000000,10724200
lexer.RELAX-NG.time.ns,1756309623465000000,1756309682051000000,2309509
lexer.yaml.time.ns,1756309623465000000,1756309682051000000,937981
parser.GenericSQL.time.ns,1756309623465000000,1756309682051000000,1942972793
parser.IgnoreLang.size.bytes,1756309623465000000,1756309682051000000,505
lexer.TypeScript.JSX.size.bytes,1756309623465000000,1756309682051000000,401422
lexer.Flow.JS.size.bytes,1756309623465000000,1756309682051000000,140172
writeAction.median.wait.ms,1756309623465000000,1756309682051000000,500
lexer.TypeScript.JSX.time.ns,1756309623465000000,1756309682051000000,44435548
parser.Flow.JS.time.ns,1756309623465000000,1756309682051000000,787690694
parser.Flow.JS.size.bytes,1756309623465000000,1756309682051000000,140172
lexer.textmate.size.bytes,1756309623465000000,1756309682051000000,466699
parser.XML.time.ns,1756309623465000000,1756309682051000000,107646484
lexer.TypeScript.time.ns,1756309623465000000,1756309682051000000,120874851
lexer.JQuery-CSS.size.bytes,1756309623465000000,1756309682051000000,1196
parser.HTML.time.ns,1756309623465000000,1756309682051000000,2399709952
parser.TypeScript.JSX.time.ns,1756309623465000000,1756309682051000000,207438416
parser.RELAX-NG.time.ns,1756309623465000000,1756309682051000000,4608230
lexer.RELAX-NG.size.bytes,1756309623465000000,1756309682051000000,117
parser.JQuery-CSS.size.bytes,1756309623465000000,1756309682051000000,1196
parser.JQuery-CSS.time.ns,1756309623465000000,1756309682051000000,2412728
parser.textmate.size.bytes,1756309623465000000,1756309682051000000,466699
lexer.TypeScript.size.bytes,1756309623465000000,1756309682051000000,3266699
lexer.IgnoreLang.size.bytes,1756309623465000000,1756309682051000000,505
parser.TypeScript.size.bytes,1756309623465000000,1756309682051000000,3316254
parser.RELAX-NG.size.bytes,1756309623465000000,1756309682051000000,117
lexer.ECMAScript.6.size.bytes,1756309623465000000,1756309682051000000,2939385
parser.JSON.time.ns,1756309623465000000,1756309682051000000,1002611254
lexer.JSON.time.ns,1756309623465000000,1756309682051000000,94188728
lexer.CSS.size.bytes,1756309623465000000,1756309682051000000,2232117
parser.SCSS.time.ns,1756309623465000000,1756309682051000000,109887863
lexer.SCSS.size.bytes,1756309623465000000,1756309682051000000,128330
lexer.JQuery-CSS.time.ns,1756309623465000000,1756309682051000000,497123
parser.HTML.size.bytes,1756309623465000000,1756309682051000000,10459584
lexer.XML.size.bytes,1756309623465000000,1756309682051000000,861415
parser.JSRegexp.time.ns,1756309623465000000,1756309682051000000,513981
lexer.CSS.time.ns,1756309623465000000,1756309682051000000,210096800
lexer.SCSS.time.ns,1756309623465000000,1756309682051000000,11243206
lexer.GenericSQL.time.ns,1756309623465000000,1756309682051000000,27954842
lexer.JSRegexp.time.ns,1756309623465000000,1756309682051000000,260177
parser.CSS.size.bytes,1756309623465000000,1756309682051000000,2232117
parser.textmate.time.ns,1756309623465000000,1756309682051000000,241728
parser.SCSS.size.bytes,1756309623465000000,1756309682051000000,128330
DiskQueryRelay.tasksRequested,1756309623465000000,1756309682051000000,4851
lexer.HTML.size.bytes,1756309623465000000,1756309682051000000,10459584
writeAction.wait.ms,1756309623465000000,1756309682051000000,592
lexer.JSRegexp.size.bytes,1756309623465000000,1756309682051000000,21
parser.TypeScript.time.ns,1756309623465000000,1756309682051000000,1037590860
parser.TypeScript.JSX.size.bytes,1756309623465000000,1756309682051000000,797103
lexer.GenericSQL.size.bytes,1756309623465000000,1756309682051000000,9446
parser.yaml.size.bytes,1756309623465000000,1756309682051000000,1729
parser.JSON.size.bytes,1756309623465000000,1756309682051000000,3761684
parser.GenericSQL.size.bytes,1756309623465000000,1756309682051000000,13615
parser.IgnoreLang.time.ns,1756309623465000000,1756309682051000000,1618680
writeAction.max.wait.ms,1756309623465000000,1756309682051000000,415
writeAction.count,1756309623465000000,1756309682051000000,34
parser.JSRegexp.size.bytes,1756309623465000000,1756309682051000000,21
lexer.yaml.size.bytes,1756309623465000000,1756309682051000000,1729
DiskQueryRelay.taskWaitingTotalTimeUs,1756309623465000000,1756309682051000000,32695790
lexer.XML.time.ns,1756309623465000000,1756309682051000000,39251734
DiskQueryRelay.taskExecutionTotalTimeUs,1756309623465000000,1756309682051000000,32015710
Indexes.allKeys.lookupDurationMaxMs,1756309623465000000,1756309682051000000,0.0
Indexes.stubs.lookupDurationMaxMs,1756309623465000000,1756309682051000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1756309623465000000,1756309682051000000,497
Indexes.stubs.lookupDuration90PMs,1756309623465000000,1756309682051000000,0.0
Indexing.cache.totalCacheMisses,1756309623465000000,1756309682051000000,179321
Indexing.writer_1.totalTimeSpentWritingMs,1756309623465000000,1756309682051000000,1408
Indexing.writer_0.totalTimeSpentWritingMs,1756309623465000000,1756309682051000000,1745
Indexing.totalTimeIndexersSleptMs,1756309623465000000,1756309682051000000,0
Indexes.entries.lookupDurationMaxMs,1756309623465000000,1756309682051000000,0.0
Indexes.entries.lookupDuration90PMs,1756309623465000000,1756309682051000000,0.0
Indexing.cache.totalCacheAccesses,1756309623465000000,1756309682051000000,1780674
Indexes.entries.lookups,1756309623465000000,1756309682051000000,1845
Indexes.entries.lookupDurationAvgMs,1756309623465000000,1756309682051000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1756309623465000000,1756309682051000000,0.0
Indexing.writesQueuedMin,1756309623465000000,1756309682051000000,9223372036854775807
Indexes.allKeys.lookupDuration90PMs,1756309623465000000,1756309682051000000,0.0
Indexes.stubs.lookups,1756309623465000000,1756309682051000000,10596
Indexes.stubs.lookupDurationAvgMs,1756309623465000000,1756309682051000000,0.0
Indexes.allKeys.lookups,1756309623465000000,1756309682051000000,2
Indexing.cache.totalCacheEvicted,1756309623465000000,1756309682051000000,176438
Indexing.writesQueuedMax,1756309623465000000,1756309682051000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1756309623465000000,1756309682051000000,849
cacheStateStorage.get.counter,1756309623465000000,1756309682051000000,12
cacheStateStorage.set.counter,1756309623465000000,1756309682051000000,13
cacheStateStorage.get.duration,1756309623465000000,1756309682051000000,0
cacheStateStorage.set.duration,1756309623465000000,1756309682051000000,141
VFS.fileByIdCache.misses,1756309623465000000,1756309682051000000,8954
VFS.fileChildByName,1756309623465000000,1756309682051000000,362183
VFS.contentStorage.recordsStoredSize,1756309623465000000,1756309682051000000,7741916
VFS.contentStorage.recordsUncompressedSize,1756309623465000000,1756309682051000000,25452615
VFS.contentStorage.recordsStored,1756309623465000000,1756309682051000000,1090
VFS.contentStorage.recordsReadSize,1756309623465000000,1756309682051000000,11342982
FileNameCache.totalMisses,1756309623465000000,1756309682051000000,0
VFS.fileByIdCache.hits,1756309623465000000,1756309682051000000,127
VFS.invertedFileNameIndex.requests,1756309623465000000,1756309682051000000,1
VFS.contentStorage.recordsReadDecompressed,1756309623465000000,1756309682051000000,130
VFS.contentStorage.recordsStoredCompressed,1756309623465000000,1756309682051000000,509
VFS.contentStorage.recordsDecompressionTimeUs,1756309623465000000,1756309682051000000,38276
FileNameCache.queries,1756309623465000000,1756309682051000000,24314496
VFS.contentStorage.recordsDeduplicated,1756309623465000000,1756309682051000000,49
VFS.contentStorage.recordsRead,1756309623465000000,1756309682051000000,278
NonBlockingReadAction.finalizedExecutionsCount,1756309682051000000,1756309719518000000,988
NonBlockingReadAction.failedExecutionsCount,1756309682051000000,1756309719518000000,0
AWTEventQueue.dispatchTimeTotalNS,1756309682051000000,1756309719518000000,321716255
NonBlockingReadAction.finalizedExecutionTimeUs,1756309682051000000,1756309719518000000,118045
NonBlockingReadAction.failedExecutionTimeUs,1756309682051000000,1756309719518000000,0
workspaceModel.sync.entities.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1756309682051000000,1756309719518000000,0
jps.load.project.to.empty.storage.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.entities.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleBridge.before.changed.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1756309682051000000,1756309719518000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1756309682051000000,1756309719518000000,0
jps.save.changed.project.entities.ms,1756309682051000000,1756309719518000000,0
jps.reload.project.entities.ms,1756309682051000000,1756309719518000000,0
jps.global.initialize.library.bridges.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1756309682051000000,1756309719518000000,0
jps.library.entities.serializer.load.entities.ms,1756309682051000000,1756309719518000000,0
workspaceModel.global.apply.state.to.project.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1756309682051000000,1756309719518000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1756309682051000000,1756309719518000000,0
jps.global.get.libraries.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1756309682051000000,1756309719518000000,0
workspaceModel.do.save.caches.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1756309682051000000,1756309719518000000,0
workspaceModel.load.cache.from.file.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1756309682051000000,1756309719518000000,0
workspaceModel.save.cache.to.file.ms,1756309682051000000,1756309719518000000,0
jps.global.handle.changed.events.ms,1756309682051000000,1756309719518000000,0
jps.global.get.library.by.name.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.instances.count,1756309682051000000,1756309719518000000,0
jps.save.global.entities.ms,1756309682051000000,1756309719518000000,0
jps.artifact.entities.serializer.load.entities.ms,1756309682051000000,1756309719518000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1756309682051000000,1756309719518000000,0
jps.global.handle.before.change.events.ms,1756309682051000000,1756309719518000000,0
jps.app.storage.content.reader.load.component.ms,1756309682051000000,1756309719518000000,0
jps.load.initial.state.ms,1756309682051000000,1756309719518000000,0
workspaceModel.load.cache.metadata.from.file.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1756309682051000000,1756309719518000000,0
jps.global.get.library.ms,1756309682051000000,1756309719518000000,0
jps.facet.change.listener.init.bridge.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1756309682051000000,1756309719518000000,0
workspaceModel.global.updates.count,1756309682051000000,1756309719518000000,0
jps.apply.loaded.storage.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleBridge.update.option.ms,1756309682051000000,1756309719518000000,0
jps.artifact.entities.serializer.save.entities.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1756309682051000000,1756309719518000000,0
jps.project.serializers.save.ms,1756309682051000000,1756309719518000000,0
workspaceModel.global.updates.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1756309682051000000,1756309719518000000,0
jps.facet.change.listener.before.change.events.ms,1756309682051000000,1756309719518000000,0
jps.project.serializers.load.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1756309682051000000,1756309719518000000,0
workspaceModel.orphan.listener.update.ms,1756309682051000000,1756309719518000000,0
jps.global.initialize.library.bridges.after.loading.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1756309682051000000,1756309719518000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1756309682051000000,1756309719518000000,0
jps.module.iml.entities.serializer.save.entities.ms,1756309682051000000,1756309719518000000,0
jps.module.iml.entities.serializer.load.entities.ms,1756309682051000000,1756309719518000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1756309682051000000,1756309719518000000,0
